Name,NHL.com Player ID,Skater/Goalie,Birthdate
Bob Trapp,8449253,S,
Bob Turner,8449270,S,
Bob Wall,8449321,S,
Bob Whitelaw,8449393,S,
Bob Whitlock,8449396,S,
Bob Wilkie,8452444,S,
Bob Wilson,8449544,S,
Bob Wood,8449601,S,
Bob Woytowich,8449603,S,
Bob Wren,8459519,S,
Bobby Allen,8467378,S,
Bobby Bauer,8445034,S,
Bobby Benson,8445061,S,
Bobby Boucher,8445136,S,
Bobby Brink,8481553,S,
Bobby Burns,8445288,S,
Bobby Butler,8475637,S,
Bobby Carpenter,8445977,S,
Bobby Clarke,8446098,S,
Bobby Crawford,8455965,S,
Bobby Dollas,8446435,S,
Bobby Farnham,8476769,S,
Bobby Francis,8446950,S,
Bobby Gould,8447305,S,
Bobby Guindon,8447419,S,
Bobby Holik,8447958,S,
Bobby Hull,8448108,S,
Bobby Kirk,8447199,S,
Bobby Lalonde,8448640,S,
Bobby Lee,8447372,S,
Bobby Leiter,8447378,S,
Bobby McMann,8482259,S,
Bobby Nystrom,8449932,S,
Bobby Orr,8450070,S,
Bobby Reynolds,8450807,S,
Bobby Robins,8472365,S,
Bobby Rousseau,8448464,S,
Bobby Rowe,8448584,S,
Bobby Ryan,8471676,S,
Bobby Sanguinetti,8473610,S,
Bobby Schmautz,8451204,S,
Bobby Sheehan,8449004,S,
Bobby Simpson,8451378,S,
Bobby Smith,8451476,S,
Bobby Taylor,8450123,G,
Bobby Walton,8449335,S,
Bogdan Kiselevich,8480955,S,
Bogdan Yakimov,8477410,S,
Bokondji Imama,8478147,S,
Bonner Larose,8447329,S,
Boo Nieves,8476922,S,
Boone Jenner,8476432,S,
Boris Katchouk,8479383,S,
Boris Mironov,8458963,S,
Boris Valabik,8471223,S,
Borje Salming,8451102,S,
Borna Rendulic,8477916,S,
Bowen Byram,8481524,S,
Boyd Devereaux,8464960,S,
Boyd Gordon,8470159,S,
Boyd Kane,8465028,S,
Bracken Kearns,8471996,S,
Brad Aitken,8444918,S,
Brad Berry,8445443,S,
Brad Bombardir,8455653,S,
Brad Boyes,8468504,S,
Brad Brown,8460508,S,
Brad Chartrand,8467682,S,
Brad Church,8462048,S,
Brad Dalgarno,8446289,S,
Brad Defauw,8466163,S,
Brad Fast,8467957,S,
Brad Ference,8466146,S,
Brad Gassoff,8447086,S,
Brad Hunt,8476779,S,
Brad Isbister,8462094,S,
Brad Jones,8448366,S,
Brad Lambert,8483471,S,
Brad Larsen,8462082,S,
Brad Lauer,8448664,S,
Brad Leeb,8466431,S,
Brad Lukowich,8460580,S,
Brad Malone,8474089,S,
Brad Marchand,8473419,S,
Brad Marsh,8449175,S,
Brad Maxwell,8449315,S,
Brad May,8457261,S,
Brad McCrimmon,8449403,S,
Brad Miller,8449608,S,
Brad Mills,8473927,S,
Brad Moran,8466394,S,
Brad Norton,8459636,S,
Brad Palmer,8450133,S,
Brad Park,8450206,S,
Brad Ralph,8467926,S,
Brad Richards,8467389,S,
Brad Richardson,8470755,S,
Brad Schlegel,8457955,S,
Brad Selwood,8451296,S,
Brad Shaw,8451305,S,
Brad Smith,8451493,S,
Brad Smyth,8460044,S,
Brad Staubitz,8471521,S,
Brad Stuart,8467331,S,
Brad Tapper,8468444,S,
Brad Thiessen,8475097,G,
Brad Tiley,8458598,S,
Brad Turner,8458269,S,
Brad Werenka,8458373,S,
Brad Winchester,8468515,S,
Brad Zavisha,8458481,S,
Braden Holtby,8474651,G,
Braden Schneider,8482073,S,
Bradly Nadeau,8484203,S,
Brady Austin,8477041,S,
Brady Keeper,8481442,S,
Brady Murray,8470744,S,
Brady Skjei,8476869,S,
Brady Tkachuk,8480801,S,
Brandon Baddock,8477631,S,
Brandon Biro,8482061,S,
Brandon Bochenski,8469666,S,
Brandon Bollig,8475650,S,
Brandon Carlo,8478443,S,
Brandon Convery,8458945,S,
Brandon Davidson,8475869,S,
Brandon DeFazio,8476214,S,
Brandon Dubinsky,8471273,S,
Brandon Duhaime,8479520,S,
Brandon Gignac,8479330,S,
Brandon Gormley,8475759,S,
Brandon Hagel,8479542,S,
Brandon Halverson,8477990,G,
Brandon Kozun,8475295,S,
Brandon Manning,8475430,S,
Brandon Mashinter,8474850,S,
Brandon McMillan,8474646,S,
Brandon Montour,8477986,S,
Brandon Nolan,8469522,S,
Brandon Pirri,8475204,S,
Brandon Prust,8471283,S,
Brandon Reid,8468161,S,
Brandon Saad,8476438,S,
Brandon Scanlin,8483407,S,
Brandon Segal,8469755,S,
Brandon Smith,8459262,S,
Brandon Sutter,8474091,S,
Brandon Tanev,8479293,S,
Brandon Yip,8471450,S,
Brandt Clarke,8482730,S,
Branislav Mezei,8467883,S,
Branko Radivojevic,8467966,S,
Brantt Myhres,8459033,S,
Brayden Irwin,8475638,S,
Brayden McNabb,8475188,S,
Brayden Pachal,8481167,S,
Brayden Point,8478010,S,
Brayden Schenn,8475170,S,
Brayden Tracey,8481530,S,
Braydon Coburn,8470601,S,
Brendan Bell,8469516,S,
Brendan Brisson,8482153,S,
Brendan Gallagher,8475848,S,
Brendan Gaunce,8476867,S,
Brendan Guhle,8478425,S,
Brendan Leipsic,8476894,S,
Brendan Lemieux,8477962,S,
Brendan Mikkelson,8471705,S,
Brendan Morrison,8459461,S,
Brendan Perlini,8477943,S,
Brendan Ranford,8475896,S,
Brendan Shanahan,8451302,S,
Brendan Shinnimin,8475996,S,
Brendan Smith,8474090,S,
Brendan Witt,8459433,S,
Brendan Woods,8476944,S,
Brenden Dillon,8475455,S,
Brenden Morrow,8466160,S,
Brendon Nash,8475641,S,
Brennan Evans,8468853,S,
Brennan Menell,8479734,S,
Brennan Othmann,8482747,S,
Brent Ashton,8445118,S,
Brent Burns,8470613,S,
Brent Fedyk,8446791,S,
Brent Gilchrist,8447177,S,
Brent Gretzky,8458985,S,
Brent Grieve,8456441,S,
Brent Hughes,8446959,S,1943-06-17
Brent Hughes,8448053,S,1966-04-05
Brent Imlach,8447015,S,
Brent Johnson,8462161,G,
Brent Krahn,8468489,G,
Brent Meeke,8447830,S,
Brent Peterson,8450341,S,1958-02-15
Brent Peterson,8459415,S,1972-07-20
Brent Regner,8474698,S,
Brent Seabrook,8470607,S,
Brent Severyn,8451293,S,
Brent Sopel,8462176,S,
Brent Sutter,8451794,S,
Brent Thompson,8458212,S,
Brent Tremblay,8451956,S,
Bret Hedican,8456547,S,
Brett Bellemore,8474135,S,
Brett Bulmer,8475757,S,
Brett Callighen,8445859,S,
Brett Carson,8471321,S,
Brett Clark,8465122,S,
Brett Connolly,8475792,S,
Brett Festerling,8471978,S,
Brett Gallant,8474236,S,
Brett Harkins,8456512,S,
Brett Hauer,8456533,S,
Brett Howden,8479353,S,
Brett Hull,8448091,S,
Brett Kulak,8476967,S,
Brett Leason,8481517,S,
Brett Lebda,8471187,S,
Brett Lernout,8478004,S,
Brett Lindros,8460499,S,
Brett Lysak,8467922,S,
Brett MacDonald,8448922,S,
Brett MacLean,8474050,S,
Brett McLean,8465968,S,
Brett Murray,8479419,S,
Brett Pesce,8477488,S,
Brett Ritchie,8476439,S,
Brett Seney,8478881,S,
Brett Skinner,8470119,S,
Brett Sterling,8470737,S,
Brett Sutter,8471840,S,
Brian Bellows,8445417,S,
Brian Benning,8445419,S,
Brian Bonin,8459147,S,
Brian Boucher,8462052,G,
Brian Boyle,8470619,S,
Brian Bradley,8445672,S,
Brian Campbell,8466285,S,
Brian Carlin,8445328,S,
Brian Chapman,8455833,S,
Brian Conacher,8445511,S,
Brian Cullen,8445826,S,
Brian Curran,8446263,S,
Brian Dobbin,8446450,S,
Brian Dumoulin,8475208,S,
Brian Eklund,8468706,G,
Brian Elliott,8470880,G,
Brian Engblom,8446679,S,
Brian Fahey,8468599,S,
Brian Felsner,8466451,S,
Brian Ferlin,8476363,S,
Brian Finley,8467879,G,
Brian Flynn,8476808,S,
Brian Ford,8446899,G,
Brian Foster,8471822,G,
Brian Gibbons,8476207,S,
Brian Gionta,8467407,S,
Brian Glennie,8447218,S,
Brian Glynn,8447630,S,
Brian Halonen,8483531,S,
Brian Hayward,8447701,G,
Brian Hill,8447821,S,
Brian Holzinger,8458638,S,
Brian Johnson,8448289,S,
Brian Kilrea,8447179,S,
Brian Kinsella,8447196,S,
Brian Lashoff,8474873,S,
Brian Lavender,8447339,S,
Brian Lawton,8448689,S,
Brian Lee,8471683,S,
Brian Leetch,8448769,S,
Brian Loney,8459046,S,
Brian Lundberg,8448847,S,
Brian MacLellan,8448980,S,
Brian Marchinko,8447610,S,
Brian McCutcheon,8447742,S,
Brian McDonald,8447745,S,
Brian McGrattan,8467977,S,
Brian McKenzie,8447793,S,
Brian McReynolds,8449487,S,
Brian Mullen,8449742,S,
Brian Murphy,8447914,S,
Brian Noonan,8449894,S,
Brian O'Neill,8476772,S,
Brian Ogilvie,8449970,S,
Brian Perry,8448133,S,
Brian Pinho,8477314,S,
Brian Pothier,8468427,S,
Brian Propp,8450595,S,
Brian Rafalski,8467856,S,
Brian Rolston,8458525,S,
Brian Salcido,8471803,S,
Brian Savage,8458682,S,
Brian Skrudland,8451427,S,
Brian Smith,8449061,S,1940-09-06
Brian Smith,8449063,S,1937-12-06
Brian Spencer,8451614,S,
Brian Stapleton,8449158,S,
Brian Strait,8473565,S,
Brian Sullivan,8458152,S,
Brian Sutherby,8468506,S,
Brian Sutter,8451799,S,
Brian Swanson,8460603,S,
Brian Tutt,8452017,S,
Brian Watts,8449373,S,
Brian Wesenberg,8462058,S,
Brian White,8460753,S,
Brian Wilks,8452452,S,
Brian Willsie,8465113,S,
Brian Wiseman,8458796,S,
Brian Young,8452551,S,
Brinson Pasichnuk,8482369,S,
Brit Selby,8448966,S,
Brock Boeser,8478444,S,
Brock Faber,8482122,S,
Brock McGinn,8476934,S,
Brock Nelson,8475754,S,
Brock Tredway,8451939,S,
Brock Trotter,8474436,S,
Brodie Dupont,8471728,S,
Brody Sutter,8475980,S,
Brogan Rafferty,8481479,S,
Bronco Horvath,8446918,S,
Brooks Laich,8469639,S,
Brooks Orpik,8468498,S,
Bruce Affleck,8444905,S,
Bruce Bell,8445418,S,
Bruce Boudreau,8445613,S,
Bruce Bullock,8449846,G,
Bruce Cassidy,8446018,S,
Bruce Cline,8445499,S,
Bruce Cowick,8445749,S,
Bruce Crowder,8446255,S,
Bruce Dowie,8446473,G,
Bruce Draper,8445949,S,
Bruce Driver,8446484,S,
Bruce Eakin,8446546,S,
Bruce Gamble,8449959,G,
Bruce Gardiner,8458645,S,
Bruce Greig,8447407,S,
Bruce Hoffort,8447920,G,
Bruce Holloway,8447956,S,
Bruce MacGregor,8447540,S,
Bruce Major,8457185,S,
Bruce McIntosh,8447781,S,
Bruce Racine,8450643,G,
Bruce Shoebottom,8451344,S,
Bruno Gervais,8470774,S,
Bruno St. Jacques,8467558,S,
Bryan Adams,8467867,S,
Bryan Allen,8467332,S,
Bryan Berard,8462032,S,
Bryan Bickell,8471254,S,
Bryan Campbell,8445316,S,
Bryan Erickson,8446705,S,
Bryan Fogarty,8446873,S,
Bryan Helmer,8459406,S,
Bryan Hextall Jr.,8446846,S,
Bryan Hextall Sr.,8446850,S,
Bryan Lefley,8447373,S,
Bryan Lerg,8474516,S,
Bryan Little,8473412,S,
Bryan Marchment,8449137,S,
Bryan Maxwell,8449316,S,
Bryan McCabe,8459462,S,
Bryan McSheffrey,8447825,S,
Bryan Muir,8463638,S,
Bryan Rodney,8470988,S,
Bryan Rust,8475810,S,
Bryan Smolinski,8458069,S,
Bryan Trottier,8451965,S,
Bryan Watson,8449367,S,
Bryan Young,8471358,S,
Bryce Kindopp,8481815,S,
Bryce Lampman,8469561,S,
Bryce Salvador,8460626,S,
Bryce Van Brabant,8477847,S,
Bryon Baltimore,8445247,S,
Buck Davies,8445849,S,
Buck Jones,8447113,S,
Bucko McDonald,8447746,S,
Bucky Buchanan,8445237,S,
Bud Cook,8445533,S,
Bud Holloway,8473431,S,
Bud MacPherson,8447582,S,
Bud Maracle,8447607,S,
Bud Poile,8448167,S,
Bud Stefanski,8451699,S,
Buddy Boone,8445117,S,
Buddy O'Connor,8448042,S,
Buddy Robinson,8477210,S,
Bunny Dame,8445841,S,
Burke Henry,8466205,S,
Burr Williams,8449479,S,
Busher Jackson,8447025,S,
Buster Harvey,8446729,S,
Butch Bouchard,8445132,S,
Butch Deadmarsh,8445857,S,
Butch Goring,8447296,S,
Butch Keeling,8447144,S,
Butch McDonald,8447747,S,
Butch Paul,8448099,S,
Butch Schaeffer,8448791,S,
Butch Stahan,8449146,S,
Butch Williams,8449486,S,
Buzz Boll,8445113,S,
Byron Bitz,8470700,S,
Byron Dafoe,8455994,G,
Byron Froese,8475278,S,
Byron Ritchie,8462197,S,
C.J. Smith,8480083,S,
C.J. Young,8458469,S,
Cade Fairchild,8474029,S,
Cal Clutterbuck,8473504,S,
Cal Foote,8479984,S,
Cal Gardner,8446565,S,
Cal O'Reilly,8471811,S,
Cal Petersen,8477361,G,
Cale Fleury,8479985,S,
Cale Hulse,8459002,S,
Cale Makar,8480069,S,
Caleb Jones,8478452,S,
Calen Addison,8480884,S,
Callahan Burke,8482250,S,
Calle Jarnkrok,8475714,S,
Calle Johansson,8448287,S,
Calle Rosen,8480157,S,
Calum MacKay,8447544,S,
Calum Ritchie,8484221,S,
Calvin de Haan,8475177,S,
Calvin Heeter,8476763,G,
Calvin Pickard,8475717,G,
Calvin Thurkauf,8479557,S,
Cam Barker,8471216,S,
Cam Botting,8445128,S,
Cam Connor,8446147,S,
Cam Dineen,8479341,S,
Cam Fowler,8475764,S,
Cam Hillis,8480858,S,
Cam Janssen,8470123,S,
Cam Neely,8449812,S,
Cam Newton,8450051,G,
Cam Paddock,8469733,S,
Cam Plante,8450464,S,
Cam Russell,8451073,S,
Cam Severson,8466317,S,
Cam Talbot,8475660,G,
Cam Ward,8470320,G,
Cam York,8481546,S,
Cameron Atkinson,8474715,S,
Cameron Butler,8483045,S,
Cameron Crotty,8480075,S,
Cameron Gaunce,8474611,S,
Cameron Hughes,8478888,S,
Cameron Mann,8462126,S,
Cameron Schilling,8476799,S,
Cameron Stewart,8458126,S,
Camille Henry,8446784,S,
Carey Price,8471679,G,
Carey Wilson,8452482,S,
Carl Brewer,8445696,S,
Carl Corazzini,8469847,S,
Carl Dahlstrom,8477472,S,
Carl Grundstrom,8479336,S,
Carl Gunnarsson,8474125,S,
Carl Hagelin,8474176,S,
Carl Klingberg,8475159,S,
Carl Liscombe,8447501,S,
Carl Mokosak,8449657,S,
Carl Smith,8449067,S,
Carl Sneep,8473539,S,
Carl Soderberg,8471262,S,
Carl Voss,8449308,S,
Carl Wetzel,8450147,G,
Carlo Colaiacovo,8469470,S,
Carol Vadnais,8452140,S,
Carsen Germyn,8470336,S,
Carsen Twarynski,8479358,S,
Carson Cooper,8445541,S,
Carson McMillan,8474077,S,
Carson Meyer,8480292,S,
Carson Soucy,8477369,S,
Carter Ashton,8475154,S,
Carter Bancks,8474844,S,
Carter Camper,8476211,S,
Carter Hart,8479394,G,
Carter Hutton,8475622,G,
Carter Rowney,8477240,S,
Carter Verhaeghe,8477409,S,
Casey Bailey,8478376,S,
Casey Borer,8471282,S,
Casey Cizikas,8475231,S,
Casey DeSmith,8479193,G,
Casey Fitzgerald,8479578,S,
Casey Hankinson,8462235,S,
Casey Mittelstadt,8479999,S,
Casey Nelson,8479268,S,
Casey Wellman,8475602,S,
Cayden Primeau,8480051,G,
Cec Hoekstra,8446888,S,
Cecil Browne,8445189,S,
Cecil Dillon,8445908,S,
Cedric Paquette,8476975,S,
Cedrick Desjardins,8473638,G,
Cesare Maniago,8450020,G,
Chad Billins,8476827,S,
Chad Erickson,8456191,G,
Chad Johnson,8473434,G,
Chad Kilger,8462035,S,
Chad Kolarik,8471411,S,
Chad LaRose,8469812,S,
Chad Penney,8458961,S,
Chad Rau,8471885,S,
Chad Ruhwedel,8477244,S,
Chad Wiseman,8468726,S,
Chandler Stephenson,8476905,S,
Charles Cahill,8445306,S,
Charles Fraser,8446492,S,
Charles Hudon,8476948,S,
Charles Linglet,8470370,S,
Charles Luksa,8448906,S,
Charles Stewart,8450120,G,
Charley McVeigh,8447827,S,
Charlie Bourgeois,8445623,S,
Charlie Burns,8445289,S,
Charlie Conacher,8445512,G/S,
Charlie Cotch,8445644,S,
Charlie Coyle,8475745,S,
Charlie Gardiner,8449966,G,
Charlie Hodge,8449995,G,
Charlie Huddy,8448038,S,
Charlie Langlois,8447323,S,
Charlie Lindgren,8479292,G,
Charlie Mason,8447633,S,
Charlie McAvoy,8479325,S,
Charlie Phillips,8448145,S,
Charlie Sands,8448784,G/S,
Charlie Simmer,8451365,S,
Charlie Stephens,8467904,S,
Chase Balisy,8476322,S,
Chase De Leo,8478029,S,
Chase Pearson,8478486,S,
Chase Priskie,8479597,S,
Chay Genoway,8476224,S,
Chick Chalmers,8445357,S,
Chick Webster,8449380,S,
Chico Maki,8447591,S,
Chris Ahrens,8444865,S,
Chris Allen,8465013,S,
Chris Armstrong,8459478,S,
Chris Bala,8467384,S,
Chris Beckford-Tseu,8470751,G,
Chris Bigras,8477453,S,
Chris Bourque,8471246,S,
Chris Breen,8475648,S,
Chris Brown,8475161,S,
Chris Butler,8471761,S,
Chris Campoli,8470329,S,
Chris Chelios,8446053,S,
Chris Clark,8460567,S,
Chris Clifford,8446087,G,
Chris Conner,8472368,S,
Chris Corrinet,8467429,S,
Chris Dahlquist,8446288,S,
Chris Dingman,8460509,S,
Chris Driedger,8476904,G,
Chris Drury,8460562,S,
Chris Durno,8472263,S,
Chris Evans,8446736,S,
Chris Felix,8446779,S,
Chris Ferraro,8459021,S,
Chris Gratton,8459425,S,
Chris Hajt,8464986,S,
Chris Hayes,8446752,S,
Chris Herperger,8459159,S,
Chris Higgins,8470274,S,
Chris Holt,8470772,G,
Chris Jensen,8448268,S,
Chris Joseph,8448380,S,
Chris Kelleher,8459553,S,
Chris Kelly,8467967,S,
Chris Kenady,8458686,S,
Chris Kontos,8448520,S,
Chris Kotsopoulos,8448529,S,
Chris Kreider,8475184,S,
Chris Kunitz,8470543,S,
Chris Langevin,8448654,S,
Chris Lindberg,8457069,S,
Chris Lipuma,8458879,S,
Chris Luongo,8448675,S,
Chris Marinucci,8457214,S,
Chris Mason,8462152,G,
Chris McAllister,8462068,S,
Chris McAlpine,8457264,S,
Chris McRae,8449462,S,
Chris Minard,8470383,S,
Chris Mueller,8474535,S,
Chris Murray,8460545,S,
Chris Neil,8467493,S,
Chris Nielsen,8467362,S,
Chris Nilan,8449883,S,
Chris O'Sullivan,8458966,S,
Chris Oddleifson,8449952,S,
Chris Osgood,8458568,G,
Chris Phillips,8464956,S,
Chris Porter,8470871,S,
Chris Pronger,8459424,S,
Chris Pusey,8450626,G,
Chris Schmidt,8460599,S,
Chris Simon,8458031,S,
Chris Snell,8458659,S,
Chris Speyer,8449133,S,
Chris Stewart,8473485,S,
Chris Summers,8473589,S,
Chris Tamer,8458179,S,
Chris Tancill,8451849,S,
Chris Tanev,8475690,S,
Chris Taylor,8458185,S,
Chris Terreri,8451860,G,
Chris Terry,8474052,S,
Chris Therien,8458202,S,
Chris Thorburn,8469501,S,
Chris Tierney,8476919,S,
Chris Valentine,8452153,S,
Chris VandeVelde,8471762,S,
Chris Wagner,8475780,S,
Chris Wells,8460514,S,
Chris Wideman,8475227,S,
Chris Winnes,8458434,S,
Chris Worthy,8450154,G,
Christer Kellgren,8448426,S,
Christer Olsson,8459690,S,
Christian Backman,8467348,S,
Christian Berglund,8467363,S,
Christian Bordeleau,8445126,S,
Christian Djoos,8477043,S,
Christian Dube,8462067,S,
Christian Dvorak,8477989,S,
Christian Ehrhoff,8469555,S,
Christian Fischer,8478432,S,
Christian Folin,8477850,S,
Christian Hanson,8475087,S,
Christian Jaros,8478868,S,
Christian Laflamme,8462073,S,
Christian Matte,8459576,S,
Christian Proulx,8459100,S,
Christian Ruuttu,8451080,S,
Christian Soucy,8459411,G,
Christian Tanguay,8451850,S,
Christian Thomas,8475749,S,
Christian Wolanin,8478846,S,
Christoffer Ehn,8478036,S,
Christoph Bertschy,8477006,S,
Christoph Brandner,8470172,S,
Christoph Schubert,8469575,S,
Christopher Cichocki,8446072,S,
Christopher DiDomenico,8474018,S,
Christopher Gibson,8476444,G,
Christopher Govedaris,8447313,S,
Christopher Pryor,8450558,S,
Chuck Arnason,8445089,S,
Chuck Blair,8445095,S,
Chuck Corrigan,8445579,S,
Chuck Dinsmore,8445911,S,
Chuck Hamilton,8446687,S,
Chuck Holmes,8446898,S,
Chuck Kobasew,8469467,S,
Chuck Lefley,8448735,S,
Chuck Rayner,8450096,G,
Chuck Scherza,8448792,S,
Chuck Shannon,8449000,S,
Church Russell,8448607,S,
CJ Suess,8478058,S,
Claire Alexander,8444869,S,
Clare Martin,8447623,S,
Clarence Abel,8444855,S,
Clarence Boucher,8445143,S,
Clarence Drouillard,8445952,S,
Clarence MacKenzie,8450173,S,
Clarence Schmidt,8448927,S,
Clark Bishop,8478056,S,
Clark Donatelli,8446452,S,
Clark Gillies,8447193,S,
Clarke MacArthur,8470667,S,
Clarke Wilm,8462182,S,
Claude Boivin,8455646,S,
Claude Bourque,8449833,G,
Claude Cardin,8445324,S,
Claude Cyr,8449862,G,
Claude Evans,8449916,G,
Claude Giroux,8473512,S,
Claude Houde,8446919,S,
Claude Julien,8448385,S,
Claude Laforge,8447274,S,
Claude Lapointe,8448674,S,
Claude Larose,8447330,S,1942-03-02
Claude Larose,8448692,S,1955-05-17
Claude Legris,8448749,G,
Claude Lemieux,8448772,S,
Claude Loiselle,8448870,S,
Claude Noel,8449889,S,
Claude Pronovost,8450068,G,
Claude Provost,8448215,S,
Claude Robert,8448350,S,
Claude St. Sauveur,8449144,S,
Claude Verret,8452215,S,
Claude Vilgrain,8452225,S,
Claudio Scremin,8457974,S,
Clay Wilson,8472262,S,
Clayton Beddoes,8460319,S,
Clayton Keller,8479343,S,
Clayton Pachal,8450091,S,
Clayton Stoner,8470886,S,
Clem Loughlin,8447517,S,
Cleon Daskalakis,8446316,G,
Cliff Barton,8445029,S,
Cliff Koroll,8448526,S,
Cliff Malone,8447593,S,
Cliff McBride,8447652,S,
Cliff Pennington,8448131,S,
Cliff Ronning,8451005,S,
Cliff Schmautz,8448924,S,
Cliff Simpson,8449043,S,
Cliff Thompson,8449229,S,
Clint Albright,8444867,S,
Clint Benedict,8449817,G,
Clint Malarchuk,8449096,G,
Clint Smith,8449068,S,
Cody Almond,8474042,S,
Cody Bass,8471760,S,
Cody Ceci,8476879,S,
Cody Eakin,8475236,S,
Cody Franson,8471742,S,
Cody Glass,8479996,S,
Cody Goloubef,8474597,S,
Cody Hodgson,8474570,S,
Cody Kunyk,8477832,S,
Cody McCormick,8469591,S,
Cody McLeod,8471657,S,
Cody Rudkowsky,8467830,G,
Colby Armstrong,8469474,S,
Colby Cave,8477529,S,
Colby Cohen,8474002,S,
Colby Robak,8474606,S,
Cole Bardreau,8478367,S,
Cole Caufield,8481540,S,
Cole Guttman,8480252,S,
Cole Jarrett,8469588,S,
Cole Koepke,8481043,S,
Cole McWard,8484287,S,
Cole Perfetti,8482149,S,
Cole Reinhardt,8481133,S,
Cole Schneider,8476766,S,
Cole Schwindt,8481655,S,
Cole Sillinger,8482705,S,
Cole Smith,8482062,S,
Colin Blackwell,8476278,S,
Colin Campbell,8445893,S,
Colin Chisholm,8446045,S,
Colin Forbes,8460654,S,
Colin Fraser,8470662,S,
Colin Greening,8471862,S,
Colin Hemingway,8468094,S,
Colin McDonald,8470644,S,
Colin Miller,8476525,S,
Colin Patterson,8450234,S,
Colin Smith,8476536,S,
Colin Stuart,8469582,S,
Colin White,8465005,S,1977-12-12
Colin White,8478400,S,1997-01-30
Colin Wilson,8474569,S,
Collin Delia,8480420,G,
Collin Graf,8484911,S,
Colten Teubert,8474575,S,
Colton Gillies,8474121,S,
Colton Orr,8468778,S,
Colton Parayko,8476892,S,
Colton Sceviour,8474098,S,
Colton Sissons,8476925,S,
Colton White,8478841,S,
Connie Broden,8445171,S,
Connie Brown,8445182,S,
Connie Dion,8449896,G,
Connie Forey,8446347,S,
Connie Madigan,8447585,S,
Connie Tudin,8449268,S,
Connor Bedard,8484144,S,
Connor Brickley,8475736,S,
Connor Brown,8477015,S,
Connor Bunnaman,8479382,S,
Connor Carrick,8476941,S,
Connor Clifton,8477365,S,
Connor Dewar,8480980,S,
Connor Hellebuyck,8476945,G,
Connor Ingram,8478971,G,
Connor James,8470295,S,
Connor Jones,8477881,S,
Connor Knapp,8475303,G,
Connor Mackey,8482067,S,
Connor McDavid,8478402,S,
Connor McMichael,8481580,S,
Connor Murphy,8476473,S,
Connor Zary,8482074,S,
Conor Allen,8477214,S,
Conor Garland,8478856,S,
Conor Geekie,8483447,S,
Conor Sheary,8477839,S,
Conor Timmins,8479982,S,
Conrad Bourcier,8445140,S,
Cooney Weiland,8449381,S,
Cooper Marody,8478442,S,
Corb Denneny,8445873,S,
Corban Knight,8475260,S,
Corey Crawford,8470645,G,
Corey Elkins,8475086,S,
Corey Foster,8446936,S,
Corey Hirsch,8458680,G,
Corey Locke,8470705,S,
Corey Millen,8449606,S,
Corey Perry,8470621,S,
Corey Potter,8470714,S,
Corey Schueneman,8481461,S,
Corey Schwab,8457969,G,
Corey Spring,8462434,S,
Corey Tropp,8474130,S,
Corrado Micalef,8449582,G,
Corrie D'alessio,8455996,G,
Cory Conacher,8476195,S,
Cory Cross,8458929,S,
Cory Emmerton,8473558,S,
Cory Larose,8468458,S,
Cory Murphy,8473924,S,
Cory Sarich,8464981,S,
Cory Schneider,8471239,G,
Cory Stillman,8458943,S,
Craig Adams,8465166,S,
Craig Anderson,8467950,G,
Craig Berube,8445440,S,
Craig Billington,8445470,G,
Craig Cameron,8445313,S,
Craig Conroy,8455919,S,
Craig Coxe,8446210,S,
Craig Cunningham,8475414,S,
Craig Darby,8458557,S,
Craig Duncanson,8446508,S,
Craig Endean,8446682,S,
Craig Ferguson,8456235,S,
Craig Fisher,8446832,S,
Craig Hartsburg,8447667,S,
Craig Janney,8448222,S,
Craig Johnson,8456729,S,
